objID,u,g,r,i,z,redshift,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,ra,dec,type,class,subclass
1237655374652113342,20.75571,20.21174,20.34263,20.29858,19.85778,2.284072,20.75939,20.22194,20.35334,20.32012,19.85118,20.75571,20.21174,20.34263,20.29858,19.85778,256.822039985472,31.379174839531,6,QSO,BROADLINE
1237655374652114049,22.31448,22.09562,21.60149,21.49758,21.8379,1.151559,22.30153,22.11026,21.61188,21.49496,21.634,22.31448,22.09562,21.60149,21.49758,21.8379,256.851341822418,31.3590968663177,6,QSO,null
1237655374652114283,24.11073,22.89586,21.45006,20.71758,20.3881,1.841504,23.97503,22.89602,21.47008,20.75218,20.41166,24.11073,22.89586,21.45006,20.71758,20.3881,256.954432132679,31.3377649341996,6,QSO,null
1237655374652244738,21.87368,21.5653,21.2295,21.36933,20.9335,1.186331,21.78031,21.63537,21.31828,21.45051,21.00555,21.87368,21.5653,21.2295,21.36933,20.9335,257.016742633915,31.1446175012006,6,QSO,BROADLINE
1237655471822340742,20.95071,20.99223,20.73994,20.33647,20.14516,1.876811,20.96272,21.021,20.77109,20.3652,20.16393,20.95071,20.99223,20.73994,20.33647,20.14516,250.135731137824,36.9304880705273,6,QSO,BROADLINE
1237655471822340758,21.84093,21.81242,21.27175,21.18519,21.29101,1.298941,21.79561,21.80654,21.25967,21.16846,21.23839,21.84093,21.81242,21.27175,21.18519,21.29101,250.200181005397,36.9362854695638,6,QSO,null
1237655471822406057,19.59454,19.62955,19.68206,19.53842,19.40459,2.078168,19.60661,19.6397,19.67871,19.54399,19.41792,19.59454,19.62955,19.68206,19.53842,19.40459,250.421622904709,36.7878198326054,6,QSO,BROADLINE
1237655471822406351,20.53204,20.18459,20.0046,19.74834,19.74304,1.605407,20.52327,20.19571,20.01452,19.75311,19.7405,20.53204,20.18459,20.0046,19.74834,19.74304,250.407536659949,36.7602667231429,6,QSO,BROADLINE
1237655473436164515,21.07407,22.09699,20.68097,21.3264,20.64337,1.113209,21.04452,22.16256,20.64052,21.41906,20.65711,21.07407,22.09699,20.68097,21.3264,20.64337,256.551385320398,31.6666382303114,6,QSO,BROADLINE
1237655473436164954,22.24923,21.72443,21.23852,20.6825,20.82808,1.694633,22.18473,21.81219,21.32448,20.732,20.80842,22.24923,21.72443,21.23852,20.6825,20.82808,256.552411253051,31.6248244259999,6,QSO,BROADLINE
1237655473436230465,21.94111,21.75846,21.24243,21.23347,21.37437,1.38705,21.92371,21.74772,21.22589,21.23274,21.29448,21.94111,21.75846,21.24243,21.23347,21.37437,256.656898542626,31.5247682966805,6,QSO,BROADLINE
1237655473436230603,22.03138,21.68655,21.32503,20.8862,20.9017,1.56105,22.02615,21.67873,21.31736,20.89061,20.87706,22.03138,21.68655,21.32503,20.8862,20.9017,256.541987975914,31.4648681558787,6,QSO,BROADLINE
1237655473436230609,22.08239,21.38647,21.18035,20.79919,20.45511,0.5743995,22.04823,21.41346,21.20981,20.84322,20.51595,22.08239,21.38647,21.18035,20.79919,20.45511,256.642757088921,31.50146870708,6,QSO,BROADLINE
1237655473436296027,21.29858,20.89277,20.72413,20.34782,20.18868,1.748335,21.26512,20.90498,20.73164,20.37303,20.21382,21.29858,20.89277,20.72413,20.34782,20.18868,256.661392615517,31.3884585710578,6,QSO,BROADLINE
1237655473436296080,21.8203,21.7535,21.74129,21.48368,21.0791,1.659153,21.88058,21.80276,21.85895,21.55843,21.2643,21.8203,21.7535,21.74129,21.48368,21.0791,256.715860803456,31.3184751865682,6,QSO,BROADLINE
1237655473436361440,22.22739,21.69791,21.53019,21.52417,21.38754,2.279118,22.07537,21.71587,21.54812,21.52588,21.29425,22.22739,21.69791,21.53019,21.52417,21.38754,256.633754698313,31.1923169351696,6,QSO,BROADLINE
1237655473436361484,21.77201,21.5385,21.32944,20.83819,20.41405,0.6267197,21.78904,21.57035,21.37737,20.90978,20.48063,21.77201,21.5385,21.32944,20.83819,20.41405,256.766321074043,31.1651714440687,6,QSO,null
1237655473436492484,20.78646,20.8866,20.85072,20.69012,20.70323,1.803394,20.8017,20.89705,20.84458,20.70218,20.70284,20.78646,20.8866,20.85072,20.69012,20.70323,256.979057168386,30.9997619701408,6,QSO,BROADLINE
1237655473970610942,20.76583,20.66648,20.63663,20.30593,20.29838,1.774445,20.77485,20.68785,20.68383,20.34303,20.33028,20.76583,20.66648,20.63663,20.30593,20.29838,253.289757837102,36.4229930410397,6,QSO,BROADLINE
1237655473970610957,21.55532,21.43786,21.33418,20.99457,20.86865,1.599787,21.50597,21.45501,21.3287,21.0123,20.88882,21.55532,21.43786,21.33418,20.99457,20.86865,253.195938327127,36.3555600158223,6,QSO,BROADLINE
1237655473972904664,20.69682,20.58901,20.64751,20.38064,20.47612,1.656211,20.70516,20.6109,20.66164,20.39519,20.50474,20.69682,20.58901,20.64751,20.38064,20.47612,256.560480733884,32.0674577525088,6,QSO,BROADLINE
1237655501886194361,21.90983,21.61841,21.5403,21.35891,21.43039,2.09581,21.87875,21.61118,21.55801,21.4309,21.45346,21.90983,21.61841,21.5403,21.35891,21.43039,253.463616340019,36.5664381072842,6,QSO,null
1237655501886194365,22.1924,22.07106,21.66545,21.46426,20.85127,1.500923,22.30096,22.17329,21.82346,21.62731,20.95935,22.1924,22.07106,21.66545,21.46426,20.85127,253.428797736322,36.541364248926,6,QSO,null
1237655501886194367,22.17881,21.59269,21.21169,21.15866,20.78039,1.035488,22.13534,21.61366,21.25223,21.18762,20.83035,22.17881,21.59269,21.21169,21.15866,20.78039,253.451632028048,36.5514174075429,6,QSO,null
1237655501886259714,23.1717,21.62602,21.4911,21.11909,20.89113,0.8194378,23.14894,21.66428,21.54596,21.1614,20.86322,23.1717,21.62602,21.4911,21.11909,20.89113,253.506114554714,36.4085369281523,6,QSO,null
1237655501886259822,23.28511,23.7169,21.90345,20.82478,19.80953,1.248113,23.74726,23.89487,22.58581,21.40456,20.29223,23.28511,23.7169,21.90345,20.82478,19.80953,253.400639667995,36.4295208414587,3,QSO,null
1237655501888356369,20.33264,20.2395,20.15817,20.01988,19.93556,1.97328,20.31004,20.24205,20.15483,20.01239,19.92923,20.33264,20.2395,20.15817,20.01988,19.93556,256.545110952062,32.4311568778995,6,QSO,BROADLINE
1237655501888422841,24.7458,22.13258,21.66641,21.67194,21.69834,5.535086,24.56786,22.19722,21.75497,21.70341,21.68238,24.7458,22.13258,21.66641,21.67194,21.69834,256.650964890647,32.3178457420369,6,QSO,null
1237655501888553713,21.34031,21.26971,20.91154,20.96629,20.81202,1.041779,21.34982,21.28545,20.94422,21.02009,20.79342,21.34031,21.26971,20.91154,20.96629,20.81202,256.677964815653,31.9585297914027,6,QSO,null
1237655501888553746,21.33483,21.05166,20.69123,20.32273,20.39994,1.517941,21.34454,21.05138,20.68298,20.33083,20.41165,21.33483,21.05166,20.69123,20.32273,20.39994,256.744155923387,31.9247410792654,6,QSO,BROADLINE
1237664819285786704,19.94985,19.22504,18.1741,17.64129,17.6452,0.1992717,20.44567,19.88342,18.90827,18.46481,18.38852,19.94985,19.22504,18.1741,17.64129,17.6452,178.172025090877,37.6784770336977,3,QSO,BROADLINE
1237664819822461224,21.47731,21.60139,21.14186,21.094,21.53001,1.292247,21.49692,21.66937,21.2243,21.13668,21.53265,21.47731,21.60139,21.14186,21.094,21.53001,177.446569803287,37.9179631966914,6,QSO,BROADLINE
1237664819822526810,22.24995,22.03021,21.827,21.46733,21.34547,0.7948666,22.27936,22.12567,21.93137,21.57274,21.43244,22.24995,22.03021,21.827,21.46733,21.34547,177.610233509205,37.999131966438,6,QSO,null
1237664819822527082,22.18898,21.60531,21.38334,21.28076,21.0988,2.578153,22.1769,21.69901,21.5229,21.37426,21.23843,22.18898,21.60531,21.38334,21.28076,21.0988,177.739954171671,38.0735053877061,6,QSO,null
1237664819822592227,21.36166,21.13473,20.7693,20.7764,20.55832,1.061062,21.36358,21.14826,20.78987,20.80758,20.56652,21.36166,21.13473,20.7693,20.7764,20.55832,177.789181229383,38.0736624987482,6,QSO,BROADLINE
1237664819822592241,21.24511,20.60119,20.43105,20.43801,20.23305,2.310019,21.25075,20.6069,20.43996,20.46342,20.22944,21.24511,20.60119,20.43105,20.43801,20.23305,177.842606642386,37.9971370198881,6,QSO,BROADLINE
1237664820359397662,22.67447,22.45723,20.75897,19.74825,19.19853,5.500241,22.57678,22.4493,20.78262,19.77894,19.23175,22.67447,22.45723,20.75897,19.74825,19.19853,177.568562289159,38.3389484301742,6,QSO,null
1237664820359397707,22.22722,22.3408,21.85817,21.77165,21.35612,1.146855,22.19293,22.35798,21.86687,21.75775,21.33043,22.22722,22.3408,21.85817,21.77165,21.35612,177.577742387554,38.4646299573584,6,QSO,null
1237664820359463114,21.24316,21.59282,21.34937,21.03843,20.8333,1.14653,21.39404,21.76112,21.65341,21.24178,20.87746,21.24316,21.59282,21.34937,21.03843,20.8333,177.727957401106,38.4642350298143,6,QSO,null
1237664820359463121,21.28057,20.40665,19.89423,19.77509,19.75334,1.150895,21.27447,20.40783,19.89438,19.78215,19.77163,21.28057,20.40665,19.89423,19.77509,19.75334,177.774715178898,38.4956013291604,6,QSO,BROADLINE
1237664820359463143,21.09977,20.67246,20.68043,20.50013,20.70055,1.514911,21.07268,20.73155,20.76414,20.5689,20.78549,21.09977,20.67246,20.68043,20.50013,20.70055,177.872325945309,38.3708219115837,6,QSO,BROADLINE
1237664835398533249,21.1334,20.22694,19.6762,19.36679,19.17026,2.17413,21.07514,20.21866,19.66364,19.35913,19.16818,21.1334,20.22694,19.6762,19.36679,19.17026,148.208224014854,30.6796756594256,6,QSO,BROADLINE
1237664835931210044,21.7858,21.0518,20.74911,20.51313,20.39085,0.593662,21.69577,21.10146,20.83743,20.57799,20.44816,21.7858,21.0518,20.74911,20.51313,20.39085,137.988253099867,27.2988970891895,6,QSO,BROADLINE
1237664835931210062,20.99713,20.60479,20.22731,19.87634,19.83032,1.592441,21.00033,20.62479,20.22574,19.87355,19.81435,20.99713,20.60479,20.22731,19.87634,19.83032,138.040358327818,27.2896716670451,6,QSO,BROADLINE
1237664835931275667,20.97805,20.55409,20.11342,20.04069,19.8732,1.068572,20.98969,20.57543,20.12833,20.06539,19.9093,20.97805,20.55409,20.11342,20.04069,19.8732,138.141897917897,27.4458711339935,6,QSO,BROADLINE
1237664835931275842,22.45286,22.34737,21.83043,21.63889,22.01513,1.531001,22.41469,22.32334,21.81361,21.66019,21.88235,22.45286,22.34737,21.83043,21.63889,22.01513,138.138956053972,27.3120476573857,6,QSO,BROADLINE
1237664835931406698,20.77864,20.43583,20.42638,20.11498,20.03285,1.683147,20.75484,20.43691,20.41843,20.11398,20.04627,20.77864,20.43583,20.42638,20.11498,20.03285,138.456691791518,27.4650195084645,6,QSO,BROADLINE
1237664835931472323,22.2659,21.97884,21.96145,22.37873,22.19716,2.571039,22.18329,21.98979,21.94405,22.39201,22.16868,22.2659,21.97884,21.96145,22.37873,22.19716,138.606925893942,27.5464283751775,6,QSO,null
1237664835931537861,21.46125,21.15519,21.03576,20.76369,20.50017,0.8878372,21.46706,21.1727,21.07704,20.82833,20.55323,21.46125,21.15519,21.03576,20.76369,20.50017,138.757125311122,27.6911173290701,6,QSO,BROADLINE
1237664835931538211,23.08407,21.71277,21.11441,20.94392,21.07787,1.814139,23.01595,21.74407,21.14141,20.95718,21.10894,23.08407,21.71277,21.11441,20.94392,21.07787,138.774936167205,27.6276188749752,6,QSO,null
1237664836468277342,17.96309,17.6949,17.73395,17.60138,17.57564,0.5125981,17.96438,17.73236,17.76224,17.63977,17.61215,17.96309,17.6949,17.73395,17.60138,17.57564,138.237832192685,27.9463099172641,6,QSO,AGN BROADLINE
1237664836468277448,20.12917,19.91108,19.86011,19.67546,19.75373,1.490809,20.11326,19.91563,19.87208,19.69361,19.79211,20.12917,19.91108,19.86011,19.67546,19.75373,138.20764095706,27.9179178994702,6,QSO,BROADLINE
1237664836468277721,21.72238,21.59052,21.50812,21.22576,20.98436,0.6753902,21.78041,21.63567,21.5577,21.30825,20.98881,21.72238,21.59052,21.50812,21.22576,20.98436,138.290389330755,27.913999527549,6,QSO,null
1237664836468277724,21.16775,21.06804,21.17781,20.86564,20.65226,0.4732541,21.19612,21.15048,21.26834,20.93731,20.62929,21.16775,21.06804,21.17781,20.86564,20.65226,138.268643023371,27.9682081762903,6,QSO,BROADLINE
1237664836468277728,20.91849,20.6407,20.72108,20.58624,20.43599,2.125792,20.9248,20.64829,20.73532,20.60727,20.38019,20.91849,20.6407,20.72108,20.58624,20.43599,138.382048357314,27.7992354611756,6,QSO,BROADLINE
1237664836468278211,23.0706,21.64643,20.08975,19.54618,19.17411,0.3802732,23.40309,22.12107,20.6074,20.12374,19.68507,23.0706,21.64643,20.08975,19.54618,19.17411,138.318014238213,27.8371775339141,3,QSO,STARBURST BROADLINE
1237664836468343116,21.16241,21.20891,20.95356,21.12798,21.58544,0.9716547,21.13259,21.22441,20.97275,21.15221,21.62274,21.16241,21.20891,20.95356,21.12798,21.58544,138.342896573631,27.916983354721,6,QSO,BROADLINE
1237664836468343126,21.5061,21.31274,21.19455,21.2782,21.02067,0.7946329,21.47451,21.34906,21.23039,21.31556,21.05039,21.5061,21.31274,21.19455,21.2782,21.02067,138.333907217175,27.9966881041168,6,QSO,BROADLINE
1237664836468343633,22.97737,21.38655,20.79953,20.57092,20.39622,2.58648,22.83541,21.4128,20.81366,20.59496,20.42737,22.97737,21.38655,20.79953,20.57092,20.39622,138.490490376982,27.8639056085685,6,QSO,null
1237664836468408716,21.19584,21.23246,20.64127,20.54627,20.66869,1.376873,21.24535,21.29397,20.72408,20.62691,20.67551,21.19584,21.23246,20.64127,20.54627,20.66869,138.555997598571,27.8732178970245,6,QSO,BROADLINE
1237664836468408743,21.67114,20.95864,20.75013,20.60281,20.15182,2.341736,21.67659,20.98751,20.77051,20.63969,20.11708,21.67114,20.95864,20.75013,20.60281,20.15182,138.560002667953,28.005669235382,6,QSO,BROADLINE
1237664836468474057,20.95624,20.76724,20.90208,20.67489,20.69734,1.748695,20.88223,20.77391,20.90648,20.66925,20.69023,20.95624,20.76724,20.90208,20.67489,20.69734,138.709054190376,28.153433078281,6,QSO,null
1237664836468474165,21.07948,20.53441,20.47742,20.48647,20.30966,2.534174,21.07845,20.53783,20.47048,20.4923,20.28522,21.07948,20.53441,20.47742,20.48647,20.30966,138.620184709969,28.0862798529755,6,QSO,BROADLINE
1237664837005148701,23.02799,21.79346,21.39878,20.79878,20.58441,2.907152,23.08957,21.831,21.44271,20.81571,20.6145,23.02799,21.79346,21.39878,20.79878,20.58441,138.060443019274,28.136188542113,6,QSO,null
1237664837005213857,20.61737,20.71078,20.83659,20.48926,20.26816,1.861557,20.57175,20.69609,20.82895,20.47612,20.23462,20.61737,20.71078,20.83659,20.48926,20.26816,138.098979730018,28.3333896613811,6,QSO,BROADLINE
1237664837005214058,22.42816,20.86279,20.51544,20.17078,20.02209,3.196371,22.32958,20.8608,20.50639,20.16,20.04413,22.42816,20.86279,20.51544,20.17078,20.02209,138.1260649982,28.2738689311343,6,QSO,BROADLINE
1237664837005214091,20.37651,20.39101,20.3285,19.91601,19.80195,1.853418,20.37205,20.39303,20.33274,19.92614,19.79086,20.37651,20.39101,20.3285,19.91601,19.80195,138.225927574737,28.3376722634319,6,QSO,BROADLINE
1237664837005214118,23.87886,21.09112,20.68814,20.61267,20.59704,3.27735,23.81537,21.09011,20.67608,20.6111,20.6108,23.87886,21.09112,20.68814,20.61267,20.59704,138.306778647876,28.260449359484,6,QSO,BROADLINE
1237664837005279431,19.8804,19.87732,19.90119,19.66272,19.75574,1.728064,19.90942,19.88671,19.90275,19.67452,19.76439,19.8804,19.87732,19.90119,19.66272,19.75574,138.287291657035,28.4351861845818,6,QSO,BROADLINE
1237664837005279535,20.78291,20.60839,20.57614,20.46165,20.45436,1.823244,20.78409,20.60448,20.56828,20.47637,20.45992,20.78291,20.60839,20.57614,20.46165,20.45436,138.312841877765,28.4430614877093,6,QSO,BROADLINE
1237655501888619217,22.13433,21.72147,21.3059,20.99942,20.67345,1.930785,22.14086,21.78009,21.42052,21.07259,20.78198,22.13433,21.72147,21.3059,20.99942,20.67345,256.954755009481,31.9437378254914,6,QSO,BROADLINE
1237655501888619308,20.48241,20.50726,20.25018,20.2631,20.32314,1.320528,20.46626,20.51722,20.2539,20.27441,20.28249,20.48241,20.50726,20.25018,20.2631,20.32314,257.017206451675,31.8414575756689,6,QSO,BROADLINE
1237655501888815898,20.57603,20.21592,19.8107,19.37346,19.08921,1.993081,20.5844,20.23581,19.84375,19.40432,19.12192,20.57603,20.21592,19.8107,19.37346,19.08921,257.029278987453,31.4451156445026,6,QSO,BROADLINE
1237655502425359082,22.31782,21.92789,21.6331,21.35081,20.87846,0.6659918,22.19074,21.93941,21.67851,21.39324,20.82641,22.31782,21.92789,21.6331,21.35081,20.87846,257.069604412012,32.3499138622034,6,QSO,null
1237655502425424686,21.60352,21.30079,21.00721,20.90488,21.17404,1.309523,21.53236,21.30173,21.00668,20.91749,21.16131,21.60352,21.30079,21.00721,20.90488,21.17404,257.136162150052,32.1887990530469,6,QSO,BROADLINE
1237655502425490323,21.02723,20.52889,19.99656,19.86015,19.69312,1.036344,21.06191,20.55073,20.0355,19.88588,19.7301,21.02723,20.52889,19.99656,19.86015,19.69312,257.206827965627,32.06215346227,6,QSO,null
1237655503496217174,21.00864,20.64363,20.57254,20.35653,20.42442,1.621292,20.99863,20.65285,20.58012,20.34353,20.39589,21.00864,20.64363,20.57254,20.35653,20.42442,253.855736686755,38.4644140733352,6,QSO,BROADLINE
1237655503496217198,22.05299,21.81102,21.82786,21.57394,22.19462,1.74467,22.08158,21.91219,21.98575,21.72469,22.38997,22.05299,21.81102,21.82786,21.57394,22.19462,253.919956915454,38.4272178989837,6,QSO,null
1237655503496282474,20.63502,20.22145,19.77512,19.56523,19.43485,1.346321,20.65359,20.23791,19.79797,19.58166,19.46001,20.63502,20.22145,19.77512,19.56523,19.43485,253.812741062481,38.2161003886275,6,QSO,BROADLINE
1237655503496282829,20.94934,20.84612,20.63987,20.63172,20.39589,1.388591,20.94379,20.84165,20.62412,20.63358,20.37926,20.94934,20.84612,20.63987,20.63172,20.39589,253.873753102662,38.2302871223876,6,QSO,BROADLINE
1237655503496282852,22.30627,21.90211,21.50782,21.6298,22.25763,1.176505,22.43661,22.04392,21.7439,21.83968,22.04302,22.30627,21.90211,21.50782,21.6298,22.25763,253.818743173595,38.1654976187098,6,QSO,null
1237655504032694566,19.87096,19.52731,19.54964,19.60085,19.40933,0.7980266,19.90498,19.52484,19.56327,19.62519,19.45132,19.87096,19.52731,19.54964,19.60085,19.40933,253.64566638844,39.3785468334561,6,QSO,BROADLINE
1237655504032760141,20.46703,20.37951,20.18447,20.17965,20.21414,0.9623364,20.451,20.3958,20.20826,20.21521,20.22001,20.46703,20.37951,20.18447,20.17965,20.21414,253.773531463808,39.2187225431771,6,QSO,BROADLINE
1237655504032825977,22.20539,22.34222,21.77856,21.93586,21.94817,1.366296,22.22759,22.34955,21.77323,21.93683,22.02291,22.20539,22.34222,21.77856,21.93586,21.94817,253.742282411165,39.0747082650426,6,QSO,null
1237655504032826042,21.66187,21.48794,21.05499,21.13941,20.86551,1.083325,21.67591,21.50155,21.07816,21.16882,20.84585,21.66187,21.48794,21.05499,21.13941,20.86551,253.855035958053,39.0516904657878,6,QSO,BROADLINE
1237655504033022523,21.43783,21.13209,21.03501,20.79596,20.71831,1.602751,21.43516,21.17074,21.05653,20.83529,20.73879,21.43783,21.13209,21.03501,20.79596,20.71831,254.058315417934,38.7467011140641,6,QSO,BROADLINE
1237657628976021642,19.04003,18.79446,18.82885,18.66055,18.71562,0.6075207,19.06233,18.82463,18.86286,18.7106,18.74905,19.04003,18.79446,18.82885,18.66055,18.71562,133.859366653382,38.9833214196807,6,QSO,BROADLINE
1237657628979953977,22.29794,21.18301,20.22942,19.95069,19.8271,1.260855,22.3126,21.25164,20.28254,20.02111,19.89217,22.29794,21.18301,20.22942,19.95069,19.8271,143.834858091132,44.0361636202374,6,QSO,BROADLINE
1237657628979954078,23.05307,22.74062,21.67181,21.50671,21.31886,1.37411,22.98187,22.8326,21.81543,21.58272,21.42413,23.05307,22.74062,21.67181,21.50671,21.31886,143.707177651919,43.9608607359132,6,QSO,null
1237657628980019440,21.88783,21.62005,21.83671,21.62703,21.45607,1.75216,21.8793,21.6379,21.84543,21.66736,21.44494,21.88783,21.62005,21.83671,21.62703,21.45607,143.998484115034,44.1213231987134,6,QSO,null
1237657628980084954,20.5793,20.15236,19.85265,19.58719,19.57998,1.587059,20.59514,20.18394,19.88696,19.61461,19.60312,20.5793,20.15236,19.85265,19.58719,19.57998,144.105884730787,44.261087314907,6,QSO,BROADLINE
1237657628980085050,22.18681,22.70767,21.85808,22.11213,21.64506,1.27996,22.14031,22.73742,21.95171,22.18643,21.58582,22.18681,22.70767,21.85808,22.11213,21.64506,144.054427975525,44.2260414433872,6,QSO,null
1237657628980085080,21.15526,21.21235,21.2274,20.78337,20.67636,1.81404,21.13203,21.22166,21.24727,20.75287,20.65703,21.15526,21.21235,21.2274,20.78337,20.67636,144.211802053777,44.1308834621842,6,QSO,BROADLINE
1237657628980150581,21.27972,20.87675,20.91025,20.63831,20.44157,1.956003,21.35822,20.9056,20.95948,20.66066,20.48417,21.27972,20.87675,20.91025,20.63831,20.44157,144.209457353321,44.3179478163132,6,QSO,null
1237657629517021296,21.63467,21.11742,21.00719,20.9839,20.98208,2.514561,21.63399,21.10846,21.00142,20.99458,21.03578,21.63467,21.11742,21.00719,20.9839,20.98208,144.012889937862,44.6218774662024,6,QSO,BROADLINE
1237657629517021539,21.17825,20.88233,20.90153,20.57938,20.40166,1.760845,21.06986,20.8691,20.88997,20.56232,20.4252,21.17825,20.88233,20.90153,20.57938,20.40166,143.945765942888,44.7295428552622,6,QSO,null
1237657629517152455,22.04585,21.93298,21.65676,21.47766,21.1124,1.028057,21.96871,21.9049,21.62079,21.48032,21.05871,22.04585,21.93298,21.65676,21.47766,21.1124,144.416459494061,44.7633921654965,6,QSO,null
1237657629517152586,21.87947,21.68301,21.48651,21.46736,21.18571,1.275258,21.88826,21.72743,21.54328,21.49496,21.1908,21.87947,21.68301,21.48651,21.46736,21.18571,144.209099890358,44.8343011898383,6,QSO,null
1237657629517152940,22.35778,21.94591,21.8692,21.51098,21.25303,1.687176,22.47576,22.01589,22.02992,21.60411,21.57015,22.35778,21.94591,21.8692,21.51098,21.25303,144.3650793918,44.7291417974028,6,QSO,BROADLINE
1237657774468497578,20.18245,19.77385,19.63426,19.25839,19.07629,0.4950398,20.22613,19.84487,19.72496,19.38099,19.20066,20.18245,19.77385,19.63426,19.25839,19.07629,133.913543041857,38.6461436724234,6,QSO,BROADLINE
1237657774468628750,20.44731,20.25547,20.34561,20.01644,20.00369,1.677233,20.45634,20.25585,20.34064,20.01572,19.99955,20.44731,20.25547,20.34561,20.01644,20.00369,134.188847396761,38.8885793160269,6,QSO,BROADLINE
1237657774472495562,21.33142,21.304,21.15232,21.1689,21.22387,1.078113,21.4686,21.37547,21.2413,21.22117,21.19892,21.33142,21.304,21.15232,21.1689,21.22387,143.897869409514,43.9204710762096,6,QSO,null
1237657775005434125,19.90071,19.32843,18.57629,18.19362,17.9544,0.2477563,20.11964,19.79637,19.18305,18.83558,18.58673,19.90071,19.32843,18.57629,18.19362,17.9544,133.714189258248,39.0151418151144,3,QSO,STARBURST BROADLINE
1237657775009694030,20.5397,20.6282,20.86713,20.54072,20.48492,2.022418,20.50466,20.66136,20.86104,20.56782,20.46874,20.5397,20.6282,20.86713,20.54072,20.48492,144.352654464167,44.5834595145393,6,QSO,BROADLINE
1237657775546499404,21.72841,21.50777,21.4201,21.2837,20.77679,2.056814,21.66666,21.52136,21.48396,21.33784,20.80918,21.72841,21.50777,21.4201,21.2837,20.77679,143.883964811953,44.919630971184,6,QSO,BROADLINE
1237657775546499445,21.1973,20.85723,20.53416,20.07532,19.92039,1.955341,21.18876,20.86826,20.55312,20.10166,19.93731,21.1973,20.85723,20.53416,20.07532,19.92039,144.059083498765,44.8698774562325,6,QSO,BROADLINE
1237657775546499572,22.38737,22.75428,21.49633,20.49316,19.76752,0.7203185,23.27636,23.54998,22.65141,21.68943,20.72551,22.38737,22.75428,21.49633,20.49316,19.76752,143.856453585623,44.8863845877508,3,QSO,BROADLINE
1237657775546564935,22.30173,21.991,21.67733,21.53391,21.26153,1.246308,22.25863,22.00221,21.63901,21.51978,21.25393,22.30173,21.991,21.67733,21.53391,21.26153,144.158077267758,44.851162653351,6,QSO,null
1237657775546564961,21.66341,20.9326,20.44879,19.9705,19.65936,1.715741,21.6329,20.92947,20.45331,19.96096,19.6508,21.66341,20.9326,20.44879,19.9705,19.65936,144.202338931242,44.905206379568,6,QSO,BROADLINE
1237657775546630308,20.33055,20.23102,20.18622,20.07624,19.75414,2.09925,20.31349,20.243,20.17902,20.03471,19.70938,20.33055,20.23102,20.18622,20.07624,19.75414,144.297122679567,44.9597201383862,6,QSO,BROADLINE
1237668271910486855,22.77641,22.13959,21.40699,21.13046,20.8426,4.189482,22.50842,22.12249,21.39167,21.10381,20.86492,22.77641,22.13959,21.40699,21.13046,20.8426,230.718214819759,14.1018810976032,6,QSO,null
1237668271910551854,20.63767,19.96157,19.90066,20.04202,19.51107,0.7557388,20.67588,19.98691,19.96115,20.12204,19.58215,20.63767,19.96157,19.90066,20.04202,19.51107,230.822485303743,14.1722286455141,6,QSO,BROADLINE
1237668271910617859,22.3562,21.28854,21.28083,21.21681,21.08599,2.420819,22.5411,21.37539,21.40159,21.34576,21.26369,22.3562,21.28854,21.28083,21.21681,21.08599,231.011273013132,14.1370459572344,6,QSO,BROADLINE
1237668272445587865,21.54466,21.14493,21.06688,20.88052,20.70619,0.5940369,21.56913,21.15768,21.0887,20.90816,20.76184,21.54466,21.14493,21.06688,20.88052,20.70619,226.632900006176,15.5644434407283,6,QSO,null
1237668272445587882,23.66609,23.47462,21.37761,20.15344,19.61185,1.25449,24.21933,24.08414,22.18574,21.05262,20.32595,23.66609,23.47462,21.37761,20.15344,19.61185,226.634106120094,15.4456538823237,3,QSO,null
1237668272445653924,22.44996,21.1404,21.08387,20.86292,20.72701,2.348989,22.31629,21.15595,21.08134,20.84559,20.70464,22.44996,21.1404,21.08387,20.86292,20.72701,226.928809237039,15.5683502470935,6,QSO,BROADLINE
1237668272447356965,19.04465,18.90444,18.84036,18.53585,18.48277,1.820631,19.05696,18.91623,18.84201,18.54491,18.49747,19.04465,18.90444,18.84036,18.53585,18.48277,230.750620740331,14.5880485674992,6,QSO,BROADLINE
1237668272447357091,21.23186,20.07746,19.65896,19.41634,19.07628,2.461624,21.1747,20.09031,19.64434,19.41306,19.08208,21.23186,20.07746,19.65896,19.41634,19.07628,230.723087031986,14.5645909426452,6,QSO,BROADLINE
1237668272447357665,23.23153,21.97058,20.97408,20.66829,20.69241,1.151283,22.85205,22.0071,21.0462,20.70663,20.70615,23.23153,21.97058,20.97408,20.66829,20.69241,230.814356661996,14.659747496402,6,QSO,null
1237668272447422902,22.22584,21.50491,21.35802,21.4128,21.22314,2.821348,22.19824,21.51791,21.41338,21.45841,21.42812,22.22584,21.50491,21.35802,21.4128,21.22314,230.903693545895,14.574279021169,6,QSO,BROADLINE
1237668272447422924,21.31761,20.46433,19.87586,19.65847,19.30268,2.368357,21.30781,20.47973,19.88647,19.68388,19.3219,21.31761,20.46433,19.87586,19.65847,19.30268,230.936434792769,14.5608473427219,6,QSO,BROADLINE
