objID,u,g,r,i,z,redshift,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,ra,dec,type,class,subclass
1237659324957262195,21.60069,20.05125,19.41596,19.14403,19.13663,-0.0004111873,21.60731,20.02878,19.42174,19.13923,19.13345,21.60069,20.05125,19.41596,19.14403,19.13663,249.38988020896,36.1380412973275,6,STAR,G8V (101501)
1237659329779990930,21.93001,21.9175,21.52963,21.2747,22.06409,-0.001336051,21.70408,22.09389,21.74253,21.44139,22.10557,21.93001,21.9175,21.52963,21.2747,22.06409,249.260969316709,36.3173747550766,6,STAR,A5Ia (17378)
1237665356156895340,24.35331,25.94455,21.84285,22.2683,23.32642,8.538716E-06,24.277,25.87515,21.91229,22.37676,23.26112,24.35331,25.94455,21.84285,22.2683,23.32642,244.688463251612,35.3067841349294,6,STAR,F0II (25291)
1237665356157026743,21.78707,21.03528,20.75958,20.59272,20.57331,-0.001027621,21.75583,21.02914,20.75499,20.5827,20.57184,21.78707,21.03528,20.75958,20.59272,20.57331,244.759435783637,35.6422866748283,6,STAR,F2V (33256)
1237672795570307316,22.29189,21.39089,20.95556,20.78251,20.52724,-0.000738816,22.26347,21.41386,20.99293,20.80164,20.48627,22.29189,21.39089,20.95556,20.78251,20.52724,1.795520791831,-5.19364624522945,6,STAR,F6V (16673)
1237679323383333111,21.05968,20.44364,20.07153,20.06025,19.81855,-0.0006067681,20.98092,20.46618,20.0849,20.07471,19.81428,21.05968,20.44364,20.07153,20.06025,19.81855,0.923006741196318,-4.91219928563759,6,STAR,F2V (33256)
1237676304558981137,18.97006,17.49965,16.91762,16.68893,16.57249,0.0001353273,18.95117,17.49558,16.9181,16.6979,16.57398,18.97006,17.49965,16.91762,16.68893,16.57249,73.5333395493817,-3.65361134843527,6,STAR,F9
1237676304558916096,22.39636,20.56998,19.08175,18.16291,17.73123,0.0002030303,22.34279,20.55796,19.07878,18.17346,17.72143,22.39636,20.56998,19.08175,18.16291,17.73123,73.4149416633941,-3.68722367051364,6,STAR,M2
1237676304558915804,18.816,17.48244,16.95509,16.77075,16.67554,0.000155824,18.82304,17.50563,16.96334,16.77801,16.67771,18.816,17.48244,16.95509,16.77075,16.67554,73.4688170012646,-3.64348152728245,6,STAR,F9
1237676304558915686,18.3744,17.14158,16.65036,16.4659,16.36977,0.0001546849,18.38536,17.16007,16.65076,16.47307,16.37828,18.3744,17.14158,16.65036,16.4659,16.36977,73.4906003466148,-3.76265744572751,6,STAR,F9
1237676304558850351,19.98477,19.08359,18.72628,18.58429,18.55457,-9.902248E-05,19.96724,19.11649,18.75902,18.6119,18.59579,19.98477,19.08359,18.72628,18.58429,18.55457,73.3132680084871,-3.84008671720759,6,STAR,F5
1237676304558850234,18.51791,16.84568,16.15097,15.86942,15.72488,0.0001473392,18.52827,16.86332,16.15664,15.8701,15.72312,18.51791,16.84568,16.15097,15.86942,15.72488,73.314881251624,-3.72012155180122,6,STAR,K1
1237676304558850122,18.30387,16.15041,15.30535,15.02029,14.86804,-2.965045E-05,18.32259,16.16887,15.31987,15.03007,14.86758,18.30387,16.15041,15.30535,15.02029,14.86804,73.2955723745197,-3.76874748496005,6,STAR,K3
1237676304558784846,19.45636,17.89297,17.20406,16.91872,16.74743,0.0001366053,19.45867,17.88338,17.20223,16.9287,16.74837,19.45636,17.89297,17.20406,16.91872,16.74743,73.280934708404,-3.87822030603557,6,STAR,K1
1237676304558784787,19.72587,18.34935,17.74249,17.52877,17.42114,8.203841E-06,19.73173,18.35581,17.74647,17.53393,17.42968,19.72587,18.34935,17.74249,17.52877,17.42114,73.2551841724452,-3.95343010699305,6,STAR,F9
1237676304558784701,19.61776,17.85043,17.12037,16.84944,16.71341,0.000480126,19.63075,17.85998,17.12793,16.85059,16.71861,19.61776,17.85043,17.12037,16.84944,16.71341,73.1340861423075,-3.86460535998639,6,STAR,K1
1237676304558784607,20.91536,18.56181,17.54757,17.18507,16.97015,-3.277435E-05,20.90771,18.55844,17.55118,17.18952,16.9786,20.91536,18.56181,17.54757,17.18507,16.97015,73.2447285641999,-3.93114172835433,6,STAR,K5
1237676304558719401,19.69225,18.08661,17.46418,17.23839,17.10127,-5.886656E-05,19.67323,18.10035,17.47082,17.24399,17.10559,19.69225,18.08661,17.46418,17.23839,17.10127,73.1136806024963,-3.93033935143883,6,STAR,F9
1237676304558653653,20.3226,17.93875,16.94891,16.55512,16.31849,0.0003445508,20.27485,17.9501,16.95342,16.56293,16.31516,20.3226,17.93875,16.94891,16.55512,16.31849,72.9643772964813,-4.08451951795592,6,STAR,K5
1237676304558588366,23.99039,21.54473,19.96258,18.83937,18.21402,-8.380983E-05,23.60191,21.54521,19.964,18.84885,18.21436,23.99039,21.54473,19.96258,18.83937,18.21402,72.7571402284522,-4.0510557381243,6,STAR,M2
1237676304558588206,20.67756,18.56849,17.72276,17.42578,17.23885,0.0001376425,20.66905,18.56458,17.72358,17.42938,17.22821,20.67756,18.56849,17.72276,17.42578,17.23885,72.8374320590922,-4.09086848161167,6,STAR,K3
1237676304558588183,20.65911,18.0556,17.08491,16.76326,16.60247,-4.869727E-05,20.67504,18.04412,17.08031,16.7573,16.59692,20.65911,18.0556,17.08491,16.76326,16.60247,72.8369833788836,-4.13370574026331,6,STAR,K5
1237676304558588150,19.79907,18.85307,18.53822,18.45,18.40223,0.0005595012,19.78915,18.85864,18.54986,18.45539,18.42146,19.79907,18.85307,18.53822,18.45,18.40223,72.8337142472424,-4.19750684051216,6,STAR,A0
1237676304558522698,20.47569,19.44938,19.19599,19.13714,19.00447,5.506654E-05,20.47131,19.45702,19.21015,19.15891,19.02879,20.47569,19.44938,19.19599,19.13714,19.00447,72.6583954316869,-4.07848050162792,6,STAR,A0
1237676304558522559,18.19708,16.85593,16.33089,16.14043,16.05072,4.549381E-06,18.21105,16.86759,16.32958,16.14882,16.05718,18.19708,16.85593,16.33089,16.14043,16.05072,72.7585062010525,-4.15009470611055,6,STAR,F9
1237676304558457223,22.42189,20.91545,19.41193,18.34795,17.68501,-0.0001521878,22.36678,20.92673,19.41675,18.35277,17.67964,22.42189,20.91545,19.41193,18.34795,17.68501,72.5920639259702,-4.17602086797963,6,STAR,M2
1237676304558457136,19.22456,18.18497,17.9018,17.81875,17.81421,0.0001309249,19.23187,18.19187,17.90906,17.8231,17.8196,19.22456,18.18497,17.9018,17.81875,17.81421,72.6074881233013,-4.27129912358433,6,STAR,F5
1237676304558457015,18.50837,17.34575,17.25778,17.29372,17.29906,0.0002362615,18.49719,17.36108,17.25197,17.29878,17.27749,18.50837,17.34575,17.25778,17.29372,17.29906,72.5692000101108,-4.12748684648482,6,STAR,A0
1237676304558456993,19.60123,18.47285,18.04429,17.89764,17.79803,6.724E-05,19.59357,18.46952,18.0417,17.89944,17.79082,19.60123,18.47285,18.04429,17.89764,17.79803,72.5925502151553,-4.20136521867848,6,STAR,G2
1237676304558391708,23.16661,21.1844,19.74467,18.94861,18.45477,0.000245569,22.91942,21.20722,19.75591,18.95696,18.46605,23.16661,21.1844,19.74467,18.94861,18.45477,72.3845518362113,-4.2341904431178,6,STAR,M0
1237676304558391650,19.65248,18.58501,18.25765,18.15469,18.17277,0.0001248907,19.654,18.60716,18.26335,18.16112,18.18943,19.65248,18.58501,18.25765,18.15469,18.17277,72.4971951945787,-4.29113382555978,6,STAR,F5
1237676304558391600,19.64739,18.09364,17.47004,17.23715,17.13307,0.0001045505,19.62466,18.11017,17.46763,17.24147,17.12891,19.64739,18.09364,17.47004,17.23715,17.13307,72.4167788962002,-4.25827814776897,6,STAR,F9
1237674285925859534,18.79191,17.39056,16.83206,16.62182,16.50769,0.0001115979,18.77963,17.38806,16.81902,16.61547,16.51198,18.79191,17.39056,16.83206,16.62182,16.50769,72.4925023226639,-4.47906837090016,6,STAR,F9
1237673701278154879,19.98198,18.98014,18.8339,18.78872,18.85591,-0.0005117223,19.94841,18.97529,18.83071,18.79313,18.84804,19.98198,18.98014,18.8339,18.78872,18.85591,35.568487004138,-9.56884770582491,6,STAR,A0
1237673701278154868,21.09918,18.49704,17.32937,16.8634,16.62958,0.0001344467,21.09423,18.49618,17.31833,16.86121,16.6301,21.09918,18.49704,17.32937,16.8634,16.62958,35.5316529751257,-9.59692407131309,6,STAR,K7
1237673701278154813,19.2773,18.30327,18.0027,17.86685,17.86029,0.0009028399,19.28433,18.29361,18.00365,17.88585,17.84641,19.2773,18.30327,18.0027,17.86685,17.86029,35.5005602385398,-9.40804832409275,6,STAR,F5
1237673701278154793,18.67911,17.64986,17.33784,17.18251,17.19213,0.0001245723,18.65559,17.65081,17.32874,17.19582,17.19394,18.67911,17.64986,17.33784,17.18251,17.19213,35.4663465529291,-9.45516068999709,6,STAR,F5
1237673701278154776,18.03998,16.88252,16.40096,16.1942,16.12754,0.0007416956,18.04368,16.85728,16.40507,16.21104,16.14657,18.03998,16.88252,16.40096,16.1942,16.12754,35.5878210325074,-9.59902651821577,6,STAR,F2
1237673701278089372,20.45966,18.35332,17.35064,16.94982,16.73481,0.0001805264,20.46758,18.34461,17.34877,16.95356,16.73685,20.45966,18.35332,17.35064,16.94982,16.73481,35.4922326151461,-9.58198606602238,6,STAR,K5
1237673701278089315,19.67825,18.83172,18.58967,18.49138,18.43999,-0.0009686046,19.68095,18.83458,18.59574,18.4868,18.44253,19.67825,18.83172,18.58967,18.49138,18.43999,35.4079795629332,-9.65401810268469,6,STAR,A0
1237673701278023862,19.73321,18.88136,18.57632,18.52511,18.45809,-0.0003236906,19.73192,18.90462,18.57508,18.52033,18.45489,19.73321,18.88136,18.57632,18.52511,18.45809,35.3425708082546,-9.63844194882686,6,STAR,A0
1237673701278023833,20.73332,18.3594,17.28302,16.90781,16.72163,-4.034216E-07,20.72264,18.36106,17.27402,16.91101,16.707,20.73332,18.3594,17.28302,16.90781,16.72163,35.315858255089,-9.68684058474486,6,STAR,K5
1237673701278023753,17.98034,16.74422,16.79758,16.87711,16.95918,8.116423E-05,17.97425,16.76658,16.79517,16.87312,16.95139,17.98034,16.74422,16.79758,16.87711,16.95918,35.3546951404851,-9.64822535446755,6,STAR,A0
1237673701277958366,20.21496,18.97423,18.90255,18.94475,18.97887,-0.0003853505,20.22599,18.98145,18.90668,18.94735,18.98746,20.21496,18.97423,18.90255,18.94475,18.97887,35.2694245104171,-9.78415007406468,6,STAR,A0
1237673701277958300,20.0396,19.11905,18.74138,18.60706,18.55716,9.97433E-06,20.04529,19.12043,18.74104,18.60713,18.55202,20.0396,19.11905,18.74138,18.60706,18.55716,35.1822665033522,-9.86619830760981,6,STAR,F5
1237673701277958260,17.67661,16.62142,16.16883,15.99637,15.93525,-4.11496E-05,17.68899,16.64386,16.17122,15.99383,15.93161,17.67661,16.62142,16.16883,15.99637,15.93525,35.1631565389473,-9.74698321542479,6,STAR,F2
1237673701277892652,19.88441,18.85863,18.51579,18.42278,18.35786,-0.0003089062,19.82421,18.8716,18.51517,18.4325,18.34049,19.88441,18.85863,18.51579,18.42278,18.35786,35.0460565608762,-9.93793045796411,6,STAR,F5
1237672842282598679,21.2381,20.20792,19.87602,19.74056,19.83511,-0.0003593276,21.22757,20.19618,19.867,19.73994,19.78847,21.2381,20.20792,19.87602,19.74056,19.83511,1.68751659811079,-5.57912488174907,6,STAR,A9V (154660)
1237672841745793088,18.70121,17.80125,17.48521,17.37282,17.33095,-0.0003775572,18.68954,17.80041,17.47841,17.36432,17.32763,18.70121,17.80125,17.48521,17.37282,17.33095,1.37634729540085,-6.03572136695134,6,STAR,F3/F5V (30743)
1237672841745727620,24.96747,19.82127,18.77975,17.90082,17.76292,-1.239952E-05,24.98774,21.87937,20.77259,19.92782,19.60241,24.96747,19.82127,18.77975,17.90082,17.76292,1.39395519708106,-5.85559207332875,3,STAR,M1 (204445)
1237672841745530976,19.37365,18.48163,18.12394,17.98496,17.98084,0.0002139079,19.36506,18.48285,18.12049,17.96741,17.96627,19.37365,18.48163,18.12394,17.98496,17.98084,1.19895454978979,-5.46090716592415,6,STAR,F3/F5V (30743)
1237672841745334875,23.16583,20.91738,20.55205,20.54133,20.70161,-0.0004694583,22.95618,20.89952,20.54962,20.54838,20.70302,23.16583,20.91738,20.55205,20.54133,20.70161,0.947166022430451,-5.09443102902096,6,STAR,F8V (G_243-63)
1237672795033698622,22.81168,21.11154,20.92847,20.81103,20.86189,-0.0005892964,22.71365,21.09954,20.93127,20.79488,20.88255,22.81168,21.11154,20.92847,20.81103,20.86189,1.60306446237473,-5.89149990665107,6,STAR,F0III (89025)
1237672795033502136,22.91467,21.33439,21.19666,21.27589,21.14314,-4.895723E-05,22.90345,21.33103,21.17571,21.26507,21.06915,22.91467,21.33439,21.19666,21.27589,21.14314,1.40259861941411,-5.54344943725417,6,STAR,B5 (338529)
1237672795033174605,23.61976,21.21297,20.71702,20.58248,20.55868,-0.0001127233,23.41253,21.1843,20.7075,20.55596,20.53551,23.61976,21.21297,20.71702,20.58248,20.55868,1.12543428464184,-4.91005860615407,6,STAR,F8V (G_243-63)
1237672795033174493,22.27463,21.10039,20.88869,20.85712,20.87817,-0.0006381765,22.20201,21.11313,20.93609,20.89499,20.84212,22.27463,21.10039,20.88869,20.85712,20.87817,1.08196628267058,-4.87828266252136,6,STAR,B5 (338529)
1237672794496565978,22.34826,21.35916,21.17558,21.00337,20.6384,-0.0003815362,22.35872,21.37946,21.21089,21.0565,20.72476,22.34826,21.35916,21.17558,21.00337,20.6384,1.04011330987362,-5.60664638243503,6,STAR,F3/F5V (30743)
1237668350290100995,25.94861,22.94985,21.54421,20.21213,19.52542,0.0001800669,25.56883,23.15544,21.79068,20.47841,19.83353,25.94861,22.94985,21.54421,20.21213,19.52542,230.602739093327,13.0240850213744,3,STAR,M4.5:III (123657)
1237668350285905991,17.20315,16.3209,16.06349,15.97406,15.94946,0.0005273831,17.18979,16.34377,16.06857,15.9897,15.95622,17.20315,16.3209,16.06349,15.97406,15.94946,220.857372694406,14.8934249370475,6,STAR,A0
1237668349753360641,21.77026,19.46986,18.40698,17.9847,17.76688,0.0001361416,21.67878,19.45854,18.40489,17.98192,17.77853,21.77026,19.46986,18.40698,17.9847,17.76688,230.761810886163,12.602554383037,6,STAR,K3V (32147)
1237668349753229565,23.97528,21.77387,21.81058,22.13266,22.03286,-0.0003014683,23.79141,21.85147,21.94008,22.22683,22.05982,23.97528,21.77387,21.81058,22.13266,22.03286,230.447160058724,12.4892495484349,6,STAR,WDcooler
1237668349748773113,19.13883,18.19404,17.93001,17.83189,17.80025,-7.918137E-05,19.14189,18.20454,17.93927,17.83875,17.81137,19.13883,18.19404,17.93001,17.83189,17.80025,220.127939126444,14.5281077890231,6,STAR,F5
1237668349748707472,19.50731,18.50596,18.18145,18.03144,17.95233,7.574722E-05,19.52374,18.51642,18.19316,18.05074,17.97753,19.50731,18.50596,18.18145,18.03144,17.95233,219.991872033391,14.4892885600029,6,STAR,F5
1237668333101908159,19.39703,19.31313,19.69175,20.01733,20.10715,2.388734E-05,19.39711,19.33506,19.696,20.00573,20.10552,19.39703,19.31313,19.69175,20.01733,20.10715,220.82142483613,15.0910197045058,6,STAR,WD
1237668333101711551,20.11989,18.85358,19.01243,19.123,19.22827,-5.10467E-05,20.11001,18.87042,19.01971,19.12356,19.23153,20.11989,18.85358,19.01243,19.123,19.22827,220.413702351556,15.0985551802424,6,STAR,A0
1237668332569297393,23.76686,21.45571,21.12568,21.05819,21.31871,-0.0003153946,23.5275,21.46478,21.10112,21.03246,21.26173,23.76686,21.45571,21.12568,21.05819,21.31871,230.61777950725,12.8338056017684,6,STAR,A0IVn (25642)
1237668332569231642,22.9549,20.08557,18.96424,18.4997,18.24216,-1.875214E-05,22.93193,20.06066,18.96595,18.47815,18.23672,22.9549,20.08557,18.96424,18.4997,18.24216,230.494848842011,12.803275972942,6,STAR,K5Ve (118100)
1237668332564906158,21.38651,19.24399,17.82334,16.78241,16.26741,-4.676063E-05,21.3667,19.23746,17.82077,16.78208,16.26258,21.38651,19.24399,17.82334,16.78241,16.26741,220.422586205271,14.6817828346423,6,STAR,M2
1237668332564840512,18.75015,16.2039,14.80764,15.1866,14.23253,-4.859735E-05,18.87468,16.35628,15.05199,14.6056,14.43872,18.75015,16.2039,14.80764,15.1866,14.23253,220.31044852543,14.6940847294201,3,STAR,K7
1237668332564840496,18.11712,18.53814,19.06441,19.43466,19.85257,-0.0005935152,18.0954,18.55723,19.06672,19.4437,19.83191,18.11712,18.53814,19.06441,19.43466,19.85257,220.279166769217,14.7092671810993,6,STAR,O
1237668332032360513,18.36185,18.62746,19.09747,19.44641,19.80257,-0.0003305177,18.36015,18.65281,19.08854,19.44519,19.80957,18.36185,18.62746,19.09747,19.44641,19.80257,230.335504838981,12.4260265071659,6,STAR,WDcooler
1237668310014755369,26.37564,22.04664,21.34023,20.96517,21.36983,7.128396E-05,26.29673,22.10192,21.38673,21.02899,21.43306,26.37564,22.04664,21.34023,20.96517,21.36983,230.565604841642,13.6241510484975,6,STAR,K3V (32147)
1237668310014755175,21.77552,21.35899,21.30426,21.25603,21.21144,-0.0003111588,21.75797,21.36042,21.33735,21.27636,21.16435,21.77552,21.35899,21.30426,21.25603,21.21144,230.538316374206,13.5087427331742,6,STAR,WDcooler
1237668271373811811,20.30499,18.95901,18.44686,18.24615,18.22717,-0.000207748,20.30847,18.96495,18.44005,18.24981,18.20553,20.30499,18.95901,18.44686,18.24615,18.22717,230.943663477974,13.6927689861725,6,STAR,G4V (32923)
1237668271373746241,24.63465,21.30261,21.35175,20.30849,20.99649,-0.0001165719,24.63467,21.36711,21.57361,20.64263,21.00381,24.63465,21.30261,21.35175,20.30849,20.99649,230.852575565952,13.7231355697418,6,STAR,G1V (95128)
1237668271373680803,19.71124,18.78355,18.47147,18.33292,18.31313,-0.0004810159,19.68255,18.79186,18.44989,18.3403,18.30936,19.71124,18.78355,18.47147,18.33292,18.31313,230.632724695372,13.7135710364197,6,STAR,F3/F5V (30743)
1237668270837006547,19.33678,18.39885,18.12778,18.02629,18.01224,-0.0007078449,19.33695,18.42091,18.12726,18.02184,17.99102,19.33678,18.39885,18.12778,18.02629,18.01224,231.005806006998,13.128515430911,6,STAR,F0IV (81937)
1237668270836810123,21.63907,19.3086,18.44517,18.15459,18.01067,-5.711581E-05,21.65536,19.30145,18.43971,18.15492,18.0195,21.63907,19.3086,18.44517,18.15459,18.01067,230.666238071006,13.3135791533066,6,STAR,K3V (32147)
1237668270836744827,23.40364,21.26767,20.78067,20.65123,20.63955,-7.074651E-05,23.2641,21.30691,20.81339,20.68378,20.72141,23.40364,21.26767,20.78067,20.65123,20.63955,230.440448292792,13.3452053003697,6,STAR,G8V (101501)
1237665356157288525,18.64344,17.69252,17.42768,17.3291,17.31968,-0.0008622801,18.65157,17.70399,17.43593,17.33043,17.32262,18.64344,17.69252,17.42768,17.3291,17.31968,244.630841905734,36.2416105925489,6,STAR,F3/F5V (30743)
1237665356157223764,24.65088,23.00365,21.91675,20.36065,19.53906,-1.931446E-06,24.41315,23.09229,21.99439,20.39708,19.54989,24.65088,23.00365,21.91675,20.36065,19.53906,244.866508808831,36.1597458118854,6,STAR,M5III (221615)
1237657244044296291,21.09885,18.84568,17.92894,17.67181,17.47275,-0.0001356923,21.04223,18.8509,17.91998,17.68105,17.46993,21.09885,18.84568,17.92894,17.67181,17.47275,139.955558439625,46.3606115704276,6,STAR,K3V (32147)
1237657401346359633,21.78047,20.6865,20.24466,20.06842,19.79264,0.0003760343,21.76582,20.70519,20.26545,20.10386,19.83734,21.78047,20.6865,20.24466,20.06842,19.79264,140.708229949315,45.4227906643525,6,STAR,F8Ibvar (45412)
1237657401883099242,20.08577,19.03437,18.85574,18.81182,18.82656,0.0002020705,20.08125,19.05016,18.87251,18.82922,18.83135,20.08577,19.03437,18.85574,18.81182,18.82656,139.954699258316,45.5929600268487,6,STAR,F0V (90277)
1237657401883295994,21.72198,21.21395,20.59123,20.38046,20.08254,-0.0006757556,21.73223,21.2305,20.61662,20.40659,20.16818,21.72198,21.21395,20.59123,20.38046,20.08254,140.473792577847,45.96428605287,6,STAR,G4V (32923)
1237657402420166895,20.82842,20.43747,20.29104,20.36917,20.13643,0.0001781442,20.85014,20.46536,20.33564,20.40209,20.17945,20.82842,20.43747,20.29104,20.36917,20.13643,140.076271142532,46.2473716319444,6,STAR,CV
1237657606966083927,21.74699,20.37337,20.12695,19.97082,20.10906,-0.0004148291,21.73745,20.44917,20.21911,20.0787,20.2308,21.74699,20.37337,20.12695,19.97082,20.10906,136.017670588238,44.7993468891206,6,STAR,F3/F5V (30743)
1237657775005434133,19.60593,18.46037,17.99982,17.85457,17.79185,-0.0003359653,19.58357,18.44927,18.00292,17.85005,17.77962,19.60593,18.46037,17.99982,17.85457,17.79185,133.679876936698,39.0890420197392,6,STAR,F9
1237665571439116630,21.42361,20.0686,19.61481,19.38974,19.40699,-3.106589E-05,21.42335,20.07411,19.60725,19.38373,19.40873,21.42361,20.0686,19.61481,19.38974,19.40699,246.829491826195,53.5410403036304,6,STAR,G4V (32923)
1237673710939013522,19.60121,17.90267,17.26634,17.03364,16.89209,0.0003569452,19.60956,17.90795,17.27392,17.03414,16.89287,19.60121,17.90267,17.26634,17.03364,16.89209,130.70735474826,-1.53236956562306,6,STAR,K0IV (191026)
1237680250561298896,22.28753,21.71485,21.39706,21.38496,21.61435,-0.0002689661,22.13598,21.73871,21.42903,21.40604,21.48307,22.28753,21.71485,21.39706,21.38496,21.61435,31.1896278416448,27.0154018335587,6,STAR,F8V (30562)
1237680250024362814,24.82724,23.01061,21.55527,20.5157,19.71489,-6.293382E-05,24.36988,23.00234,21.54852,20.52033,19.74301,24.82724,23.01061,21.55527,20.5157,19.71489,31.04855418079,26.5754810090674,6,STAR,M1 (204445)
1237680250024362088,17.39942,16.36833,16.0145,15.89203,15.87003,-6.585746E-05,17.40872,16.3747,16.01637,15.89893,15.87107,17.39942,16.36833,16.0145,15.89203,15.87003,30.9948590549842,26.6203422004758,6,STAR,F3/F5V (30743)
1237680247887823302,23.33824,20.84994,20.37649,20.14652,20.03916,-0.0001513433,22.97401,20.84685,20.36412,20.15386,20.0007,23.33824,20.84994,20.37649,20.14652,20.03916,359.20247429021,21.0872152377933,6,STAR,F8V (G_243-63)
1237680247887757726,23.25818,21.22522,20.43706,20.21175,19.56179,-0.0001629265,23.22414,21.22334,20.44061,20.22998,19.54947,23.25818,21.22522,20.43706,20.21175,19.56179,359.010615805694,20.9929316446752,6,STAR,K0V (10780)
1237680246814015498,24.36887,22.36114,20.39774,19.5282,20.18459,-9.869711E-06,24.21905,22.50901,20.7397,19.89016,20.42877,24.36887,22.36114,20.39774,19.5282,20.18459,359.007563135572,20.1925418619735,3,STAR,M1 (204445)
1237679504855466526,26.58034,21.25634,20.00782,18.77414,18.269,-0.0003975115,25.18114,22.34884,21.21719,19.89944,19.20485,26.58034,21.25634,20.00782,18.77414,18.269,359.271840773954,20.9463867043448,3,STAR,M4.5:III (123657)
1237679504855400855,24.15644,21.14745,20.78611,20.5369,20.54716,3.235027E-05,23.72431,21.17805,20.86311,20.61863,20.53843,24.15644,21.14745,20.78611,20.5369,20.54716,359.04285935966,20.9208704339239,6,STAR,F3/F5V (30743)
1237679504855335552,26.15495,22.4065,20.8786,19.53502,18.70403,-0.0002598404,25.45034,23.10219,21.58694,20.14325,19.32936,26.15495,22.4065,20.8786,19.53502,18.70403,358.951470926214,20.8663964676513,3,STAR,M5III (221615)
1237679504318595223,20.13579,19.56875,19.39432,19.43209,19.41992,0.002159137,20.12468,19.56367,19.40256,19.4527,19.42654,20.13579,19.56875,19.39432,19.43209,19.41992,359.271654818867,20.3351987974351,6,STAR,B2Iaevar (41117)
1237679504318529579,24.6997,23.86281,20.88194,19.86474,20.95264,-3.988991E-05,24.64072,23.77423,20.88275,19.86844,20.62635,24.6997,23.86281,20.88194,19.86474,20.95264,359.086666215558,20.4910717911702,6,STAR,M1 (204445)
1237674462558421475,23.84108,20.40509,19.01592,18.29268,17.85858,6.292582E-05,23.40355,20.40364,19.02069,18.29789,17.84673,23.84108,20.40509,19.01592,18.29268,17.85858,130.789151852278,-1.29382211701435,6,STAR,M1 (204445)
1237671990801728298,23.60821,21.78802,21.78784,21.74198,21.85226,0.0002898803,23.5191,21.79171,21.76175,21.71978,21.81732,23.60821,21.78802,21.78784,21.74198,21.85226,202.178305794685,7.11580336089159,6,STAR,F0III (89025)
1237671990801727504,18.24859,17.97066,18.40072,18.70722,19.02356,0.000253265,18.24063,18.00199,18.41026,18.72172,19.0281,18.24859,17.97066,18.40072,18.70722,19.02356,202.166896069548,7.20237832966415,6,STAR,B2.5V (175426)
1237671990801531362,25.54656,21.78559,20.20109,19.39139,18.94084,0.0001688863,24.09586,22.29589,20.7798,19.93102,19.47705,25.54656,21.78559,20.20109,19.39139,18.94084,201.958996799628,7.6411396680399,3,STAR,M1 (204445)
1237671990265119364,22.37202,21.16323,19.8369,19.10402,18.75107,5.461387E-05,22.74951,21.74332,20.46894,19.69788,19.27493,22.37202,21.16323,19.8369,19.10402,18.75107,202.10473856652,6.49440079660314,3,STAR,M1 (204445)
1237671990265118937,20.71219,18.1088,17.15494,16.78552,16.5596,6.116059E-05,20.72581,18.09186,17.15147,16.78386,16.55897,20.71219,18.1088,17.15494,16.78552,16.5596,201.976367469131,6.39352147597902,6,STAR,K1III (18322)
1237671990264988330,22.80775,21.44093,21.28422,21.26831,21.38506,0.0001677769,22.87948,21.43338,21.32845,21.32827,21.29763,22.80775,21.44093,21.28422,21.26831,21.38506,201.896138863925,6.69197302632247,6,STAR,F0V (90277)
1237671990264922264,19.63377,18.70562,18.44305,18.33656,18.32096,0.0002217639,19.63656,18.72153,18.43878,18.33744,18.31167,19.63377,18.70562,18.44305,18.33656,18.32096,201.799394473354,6.84242110701759,6,STAR,F3/F5V (30743)
1237671990264857114,23.98737,21.26218,20.92143,20.78238,20.46104,4.35607E-05,23.79237,21.28197,20.9556,20.81266,20.48639,23.98737,21.26218,20.92143,20.78238,20.46104,201.839886629697,7.04292606474972,6,STAR,F8V (30562)
1237671990264660333,21.15141,20.53557,20.5771,20.63185,20.47068,-7.388421E-05,21.17079,20.56568,20.60835,20.66333,20.44982,21.15141,20.53557,20.5771,20.63185,20.47068,201.53777974948,7.4655347956671,6,STAR,WDcooler
1237671956442579573,24.41343,22.86422,21.09719,20.1002,19.47841,0.00218571,24.19406,23.14367,21.48216,20.52409,19.81242,24.41343,22.86422,21.09719,20.1002,19.47841,202.136350777151,6.85830669394477,3,STAR,CalciumWD
1237671956442448689,24.15169,22.09473,20.82406,19.57442,18.89123,0.0003201851,24.11992,22.68708,21.56351,20.27562,19.49063,24.15169,22.09473,20.82406,19.57442,18.89123,202.058650353061,7.04134199709231,3,STAR,M4.5:III (123657)
1237671956442448021,20.37509,19.18216,19.00389,18.92987,18.95924,-0.000183272,20.35806,19.17725,19.01458,18.93434,18.96753,20.37509,19.18216,19.00389,18.92987,18.95924,201.961251968851,7.08539944352695,6,STAR,F0II (25291)
1237671956442447878,17.67851,16.80025,16.47036,16.34004,16.30825,-0.0002844747,17.68824,16.81131,16.47012,16.34533,16.29582,17.67851,16.80025,16.47036,16.34004,16.30825,202.01939610518,7.14713094632099,6,STAR,F3/F5V (30743)
1237671955905839593,22.53548,21.3451,21.21109,21.59328,21.30459,5.343272E-05,22.54843,21.41384,21.35113,21.72266,21.38545,22.53548,21.3451,21.21109,21.59328,21.30459,201.875663347432,6.36433179676523,6,STAR,A8V (155514)
