objID,u,g,r,i,z,redshift,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,ra,dec,type,class,subclass
1237650795680629039,24.83449,22.96962,21.98905,21.34993,21.42748,1.039152,24.83402,22.99578,22.02979,21.41271,21.32876,24.83449,22.96962,21.98905,21.34993,21.42748,140.449963639059,-0.418158148009582,3,GALAXY,null
1237650795680628862,24.11811,22.40214,20.8182,20.38506,19.96128,0.3110059,24.15565,22.74863,21.22387,20.79434,20.29776,24.11811,22.40214,20.8182,20.38506,19.96128,140.481326052576,-0.404343731852989,3,GALAXY,null
1237648721221976278,20.44748,18.49702,17.55189,17.15952,16.79049,0.1139066,21.53264,19.56106,18.70067,18.38296,18.00399,20.44748,18.49702,17.55189,17.15952,16.79049,160.065882843493,-0.204704292479201,3,GALAXY,null
1237648721221976086,19.72817,17.79026,16.66531,16.18359,15.76704,0.1339286,21.4208,19.48124,18.40847,17.98118,17.5604,19.72817,17.79026,16.66531,16.18359,15.76704,159.960012289589,-0.0219340326266894,3,GALAXY,null
1237648721221910889,19.99607,18.38259,17.73894,17.42452,17.18839,0.01864479,22.29768,21.12897,20.68685,20.44428,20.25548,19.99607,18.38259,17.73894,17.42452,17.18839,159.85536288816,-0.0847571748741327,3,GALAXY,null
1237648721221910799,19.46554,17.53807,16.53552,16.08463,15.70325,0.0947874,21.0632,19.07897,18.16012,17.76297,17.3624,19.46554,17.53807,16.53552,16.08463,15.70325,159.901456871183,-0.147197388982142,3,GALAXY,null
1237648721221910551,19.8043,18.00146,17.1842,16.74936,16.39607,0.04991302,20.51583,18.86137,18.11385,17.76486,17.39675,19.8043,18.00146,17.1842,16.74936,16.39607,159.797623146666,-0.0158967584909833,3,GALAXY,STARFORMING
1237648721221845221,19.16208,17.73868,16.90584,16.48139,16.1153,0.1327375,22.55452,20.62831,19.68937,19.21291,18.84131,19.16208,17.73868,16.90584,16.48139,16.1153,159.766811480322,-0.0309361551797207,3,GALAXY,null
1237648721221845208,23.40027,20.3978,18.58324,17.91418,17.51278,0.3560261,24.07672,21.58547,19.90887,19.25568,18.81474,23.40027,20.3978,18.58324,17.91418,17.51278,159.694978101362,-0.201961616916209,3,GALAXY,null
1237648721221845149,18.88819,17.73005,17.13529,16.76015,16.55101,0.1103091,21.33626,20.21106,19.67858,19.1994,18.93746,18.88819,17.73005,17.13529,16.76015,16.55101,159.728864631054,-0.187610484557901,3,GALAXY,STARFORMING
1237648721221845129,19.66965,17.75846,16.79878,16.36136,16.02083,0.09494139,21.00924,19.09753,18.20582,17.77389,17.42706,19.66965,17.75846,16.79878,16.36136,16.02083,159.701471638653,-0.17473752768846,3,GALAXY,null
1237648721221845089,18.70474,17.57937,17.05436,16.70817,16.51939,0.06400023,21.04538,20.05548,19.66941,19.2858,19.11837,18.70474,17.57937,17.05436,16.70817,16.51939,159.631601710602,-0.0649225606065006,3,GALAXY,STARBURST
1237648721221779641,18.19884,16.96567,16.48693,16.26755,16.16388,0.01908475,21.71531,20.46194,20.0552,19.96149,19.73302,18.19884,16.96567,16.48693,16.26755,16.16388,159.606276211658,-0.0178599833782813,3,GALAXY,STARFORMING
1237648721221779630,18.65759,17.36591,16.66049,16.25913,15.99489,0.1237914,21.02621,19.88723,19.20559,18.78773,18.49847,18.65759,17.36591,16.66049,16.25913,15.99489,159.601978715527,-0.190076705771781,3,GALAXY,STARFORMING
1237648721221779557,19.74535,18.71891,17.85598,17.34896,17.05631,0.2227749,20.55453,19.5575,18.76651,18.2939,18.03112,19.74535,18.71891,17.85598,17.34896,17.05631,159.494769422957,-0.0960716952303358,3,GALAXY,STARFORMING
1237648721221714102,19.34998,18.33746,17.79092,17.44933,17.23392,0.1316363,20.60601,19.81018,19.41017,19.18793,18.89526,19.34998,18.33746,17.79092,17.44933,17.23392,159.422814113036,-0.0223593717864135,3,GALAXY,STARBURST
1237648721221714095,19.67956,18.19341,17.36634,16.95503,16.66772,0.09644731,21.39346,19.95382,19.15493,18.80328,18.46889,19.67956,18.19341,17.36634,16.95503,16.66772,159.414944988701,-0.18049953031395,3,GALAXY,STARFORMING
1237648721213587882,22.27808,20.85284,19.54587,19.03576,18.60443,0.2986445,23.10738,21.53449,20.23218,19.76183,19.44745,22.27808,20.85284,19.54587,19.03576,18.60443,140.779497924258,-0.0186128402888978,3,GALAXY,null
1237648721213522655,22.73252,21.30497,19.94057,19.52652,19.03054,0.2252759,23.00255,22.12339,20.65301,20.31591,19.863,22.73252,21.30497,19.94057,19.52652,19.03054,140.761629876991,-0.0172645451080475,3,GALAXY,null
1237648721213522184,22.11564,22.25676,21.12491,20.70367,20.58221,0.4056097,23.02406,23.25286,22.13916,21.80095,21.30543,22.11564,22.25676,21.12491,20.70367,20.58221,140.615237826036,-0.0224969455589602,3,GALAXY,STARBURST
1237648721213391660,25.64734,22.45972,20.8168,20.21333,19.70802,0.3124315,25.48086,22.59088,20.95293,20.3586,19.82504,25.64734,22.45972,20.8168,20.21333,19.70802,140.457247737176,-0.183926834209411,3,GALAXY,null
1237648721213391624,22.39439,20.77875,19.5064,18.96514,18.64098,0.3092797,23.4117,21.59324,20.33532,19.72141,19.42128,22.39439,20.77875,19.5064,18.96514,18.64098,140.44348689471,-0.200733016541215,3,GALAXY,null
1237648720685105391,23.42905,20.77989,18.96559,18.30076,17.95104,0.3856396,24.21621,21.69493,19.88802,19.27644,18.85798,23.42905,20.77989,18.96559,18.30076,17.95104,159.973314298977,-0.588892726694952,3,GALAXY,null
1237648720685105353,19.31866,18.27407,17.74884,17.41618,17.24165,0.07470067,21.18153,20.28631,19.9171,19.6786,19.3567,19.31866,18.27407,17.74884,17.41618,17.24165,160.035161870165,-0.599992668573346,3,GALAXY,STARFORMING
1237648720685105352,19.2634,17.67693,16.82551,16.42307,16.13864,0.1330486,22.05008,20.22498,19.39777,18.98812,18.5584,19.2634,17.67693,16.82551,16.42307,16.13864,160.034263606852,-0.421625751212431,3,GALAXY,null
1237648720685105308,20.21212,18.32725,17.30066,16.8714,16.50205,0.1105957,21.02373,19.22327,18.23947,17.85631,17.43886,20.21212,18.32725,17.30066,16.8714,16.50205,159.994636962398,-0.505369401013349,3,GALAXY,null
1237648720685039784,20.96822,19.2385,18.10816,17.68169,17.46839,0.226657,21.14912,19.53455,18.43845,18.03699,17.77852,20.96822,19.2385,18.10816,17.68169,17.46839,159.886804302688,-0.571973203776507,3,GALAXY,BROADLINE
1237648720685039749,19.26627,18.16093,17.59907,17.2172,17.06311,0.1236402,19.96516,19.02282,18.54564,18.22131,18.00802,19.26627,18.16093,17.59907,17.2172,17.06311,159.803302223155,-0.535038616495876,3,GALAXY,STARBURST
1237648720685039745,19.19752,18.07471,17.76889,17.6148,17.49577,0.02335118,20.78044,20.03357,19.86658,19.84257,19.47986,19.19752,18.07471,17.76889,17.6148,17.49577,159.797841557464,-0.557196465638875,3,GALAXY,STARBURST
1237648720684974261,19.62103,18.18605,17.37747,16.92247,16.63912,0.1339178,20.95736,19.63282,18.80156,18.33615,17.99857,19.62103,18.18605,17.37747,16.92247,16.63912,159.718432322157,-0.513539109878827,3,GALAXY,AGN
1237648720684974224,20.43625,18.5302,17.44971,16.98876,16.5758,0.1139529,21.48959,19.7209,18.66662,18.22832,17.77129,20.43625,18.5302,17.44971,16.98876,16.5758,159.667306222872,-0.518970975644435,3,GALAXY,null
1237648720684908689,19.13165,17.98516,17.46714,17.13377,16.94147,0.09500289,21.51384,20.37738,19.82943,19.54391,19.18908,19.13165,17.98516,17.46714,17.13377,16.94147,159.546245790383,-0.619904666873399,3,GALAXY,STARFORMING
1237648720684908626,20.57802,18.39974,17.28314,16.82254,16.45821,0.1244308,21.64438,19.4848,18.42569,18.00176,17.59383,20.57802,18.39974,17.28314,16.82254,16.45821,159.582117942866,-0.536098839765026,3,GALAXY,null
1237648720684843336,19.4895,17.45942,16.39634,15.88114,15.45296,0.09432663,21.7009,19.92198,18.8732,18.43296,17.87225,19.4895,17.45942,16.39634,15.88114,15.45296,159.42536195493,-0.556108431823083,3,GALAXY,null
1237648720684843266,19.42299,17.98718,17.18846,16.72641,16.4144,0.1139037,21.40577,20.00132,19.1431,18.73754,18.29433,19.42299,17.98718,17.18846,16.72641,16.4144,159.344887090969,-0.513479342796851,3,GALAXY,STARFORMING
1237648720684843249,20.0587,18.07333,17.07254,16.65121,16.24634,0.09673389,21.08273,19.10141,18.15402,17.79595,17.38086,20.0587,18.07333,17.07254,16.65121,16.24634,159.328668135715,-0.452827152020856,3,GALAXY,null
1237648720684646512,21.01365,18.87842,17.65151,17.1172,16.656,0.1504898,22.23602,20.2274,19.05303,18.52712,18.05467,21.01365,18.87842,17.65151,17.1172,16.656,158.876914916868,-0.438667827082188,3,GALAXY,null
1237648720148103446,18.97727,17.14617,16.26891,15.83275,15.50064,0.075511,20.41372,18.56611,17.73284,17.24434,16.80508,18.97727,17.14617,16.26891,15.83275,15.50064,159.724568870921,-0.941631914444804,3,GALAXY,null
1237668333104661279,22.33928,21.58745,20.26437,19.49349,18.95972,0.5116776,22.91216,22.23005,20.95563,20.19363,19.66809,22.33928,21.58745,20.26437,19.49349,18.95972,227.239113215288,13.8801100102318,3,GALAXY,null
1237668333104595659,24.14558,22.11974,20.62576,19.66439,19.35709,0.5108617,23.78496,22.76308,21.376,20.53964,20.03254,24.14558,22.11974,20.62576,19.66439,19.35709,227.067494435599,13.9815478078507,3,GALAXY,null
1237668333104595322,25.57291,21.23971,19.75095,18.99601,18.48258,0.4813275,25.47079,22.54555,21.08026,20.2602,19.73611,25.57291,21.23971,19.75095,18.99601,18.48258,227.03165605738,13.9971780601599,3,GALAXY,null
1237668332569428425,22.15218,21.42206,20.59479,19.72839,19.48386,0.7299637,23.27719,22.33479,21.649,20.88749,20.44754,22.15218,21.42206,20.59479,19.72839,19.48386,230.801339301136,12.7002592171665,3,GALAXY,null
1237668332569362925,25.24984,22.33307,20.59389,19.48997,18.89827,0.6281438,25.03085,22.95773,21.34491,20.25454,19.53894,25.24984,22.33307,20.59389,19.48997,18.89827,230.678996448418,12.7740344776552,3,GALAXY,null
1237668332569297727,22.26618,21.68091,20.20782,18.98273,18.62137,0.6282481,23.95946,23.15517,21.83877,20.60283,19.97154,22.26618,21.68091,20.20782,18.98273,18.62137,230.616207220304,12.7924509287231,3,GALAXY,null
1237668332569297616,23.58187,21.23771,19.71641,18.95205,18.32256,0.3285587,24.05794,22.75601,21.25706,20.53977,19.8205,23.58187,21.23771,19.71641,18.95205,18.32256,230.575667604425,12.775682834613,3,GALAXY,null
1237668332569232309,23.03072,21.73332,20.25784,19.49037,18.93324,0.4896504,24.49203,23.08156,21.77464,20.97029,20.09071,23.03072,21.73332,20.25784,19.49037,18.93324,230.509095804921,12.8150765756213,3,GALAXY,null
1237668332569232260,22.5364,21.9866,20.39204,19.39511,18.87762,0.500283,23.49661,22.9487,21.40863,20.50025,19.84483,22.5364,21.9866,20.39204,19.39511,18.87762,230.484028353455,12.7731551428374,3,GALAXY,null
1237668332569232213,24.0685,21.60826,20.05428,19.2524,18.58338,0.5009615,23.72423,22.75643,21.37884,20.55648,19.81116,24.0685,21.60826,20.05428,19.2524,18.58338,230.486457768121,12.8692412558066,3,GALAXY,null
1237668332569232058,23.05065,21.29727,19.48206,18.79073,18.35771,0.4366069,24.12442,22.83859,21.22048,20.58597,19.96869,23.05065,21.29727,19.48206,18.79073,18.35771,230.417245005654,12.7722813200443,3,GALAXY,null
1237668332569231932,22.30923,21.15688,20.21398,19.51963,19.26459,0.6705197,22.76151,21.56433,20.66723,19.99152,19.68305,22.30923,21.15688,20.21398,19.51963,19.26459,230.395178563523,12.8496459618742,3,GALAXY,null
1237668332569231514,18.6347,16.89535,16.0919,15.65529,15.32993,0.07427552,20.99818,19.01647,18.30112,17.87528,17.46431,18.6347,16.89535,16.0919,15.65529,15.32993,230.35271721704,12.7418090942252,3,GALAXY,null
1237668332569166768,25.24356,22.36654,20.51623,19.60801,19.24254,0.4967477,24.67749,23.09514,21.28945,20.41854,19.91198,25.24356,22.36654,20.51623,19.60801,19.24254,230.37241535795,12.9119411195413,3,GALAXY,null
1237668332032361462,23.85943,22.79307,20.91247,19.78279,19.30563,0.6604683,24.34452,23.28448,21.59711,20.53419,19.952,23.85943,22.79307,20.91247,19.78279,19.30563,230.425952065245,12.4758556207841,3,GALAXY,null
1237668332032361421,23.79456,22.38017,20.72857,19.92131,19.48515,0.4359607,23.98274,22.69004,21.2347,20.46303,20.05134,23.79456,22.38017,20.72857,19.92131,19.48515,230.395374732191,12.411527767211,3,GALAXY,null
1237668332032361363,21.90807,21.23524,20.42268,19.65186,19.29702,0.6562678,22.67626,22.09548,21.65336,20.96,20.53774,21.90807,21.23524,20.42268,19.65186,19.29702,230.394487230336,12.4838309886826,3,GALAXY,null
1237668332032361338,23.53853,22.36332,20.90069,19.93146,19.34464,0.4974537,23.75108,22.85404,21.50618,20.57457,19.94215,23.53853,22.36332,20.90069,19.93146,19.34464,230.375174453498,12.431060731566,3,GALAXY,null
1237668332032360867,25.24332,21.89748,20.19569,19.39328,19.14475,0.4160337,25.00407,22.60753,20.94508,20.1832,19.788,25.24332,21.89748,20.19569,19.39328,19.14475,230.338989927585,12.4922438233534,3,GALAXY,null
1237668332032295301,21.83778,21.60318,20.28626,19.40225,19.10096,0.627016,22.26123,22.13763,20.94051,20.10965,19.81343,21.83778,21.60318,20.28626,19.40225,19.10096,230.257414113686,12.477064817699,3,GALAXY,null
1237668310551757377,24.12053,21.67407,20.15652,19.30336,18.72659,0.5241773,23.79022,22.34634,20.96545,20.15841,19.56961,24.12053,21.67407,20.15652,19.30336,18.72659,230.942045801231,13.8936652999975,3,GALAXY,null
1237668310551691633,22.42359,20.02437,18.43804,17.87528,17.48121,0.3148831,23.86634,21.13486,19.62408,19.0294,18.66332,22.42359,20.02437,18.43804,17.87528,17.48121,230.806917866489,13.8470457575258,3,GALAXY,null
1237668310551626159,22.77277,22.4738,20.90889,19.80727,19.40012,0.5721288,23.23376,22.94359,21.4947,20.41182,20.08051,22.77277,22.4738,20.90889,19.80727,19.40012,230.596939474981,13.9282970399805,3,GALAXY,null
1237668310551625823,23.45049,21.35605,20.55255,19.80724,20.02316,0.3135704,23.4525,21.95097,21.19525,20.51043,20.47568,23.45049,21.35605,20.55255,19.80724,20.02316,230.732523785264,13.9653526730275,3,GALAXY,STARFORMING
1237668310551560835,24.47539,23.17879,20.79189,19.72996,19.28761,0.5351483,24.14258,23.64839,21.6916,20.68479,20.02627,24.47539,23.17879,20.79189,19.72996,19.28761,230.488211312999,13.905493388263,3,GALAXY,null
1237668310550184517,23.92393,22.20426,20.46627,19.55355,19.23761,0.5106463,23.92713,22.64283,20.95449,20.06504,19.7448,23.92393,22.20426,20.46627,19.55355,19.23761,227.286555764687,14.6881691143242,3,GALAXY,null
1237668310550118840,23.93015,22.22274,20.52938,19.40735,18.78658,0.5846282,23.95337,22.71773,21.18607,20.03329,19.45147,23.93015,22.22274,20.52938,19.40735,18.78658,227.183126757318,14.8543395983458,3,GALAXY,null
1237668310550053672,24.25081,22.72501,21.04153,19.87281,19.35328,0.5352851,24.36988,23.22064,21.55401,20.4785,20.00264,24.25081,22.72501,21.04153,19.87281,19.35328,227.111574297701,14.7340213839904,3,GALAXY,null
1237668310550053504,23.09959,22.20005,20.81857,19.94451,19.95493,0.4851021,23.96656,23.02757,21.73989,20.94485,20.97204,23.09959,22.20005,20.81857,19.94451,19.95493,227.080248263652,14.828390298932,3,GALAXY,null
1237668310550053100,22.06015,19.11376,17.56903,17.01358,16.6309,0.2646232,23.15303,20.56266,19.12138,18.65109,18.2957,22.06015,19.11376,17.56903,17.01358,16.6309,227.094238505165,14.741893238793,3,GALAXY,null
1237668310549856615,22.91773,22.18419,20.08757,19.05916,18.52971,0.5320263,23.77245,23.16552,21.16273,20.22522,19.66795,22.91773,22.18419,20.08757,19.05916,18.52971,226.658115685402,14.8113551595276,3,GALAXY,null
1237668310014951992,24.54197,21.53491,20.32529,19.59389,19.01889,0.5024785,23.56849,22.50361,21.61256,20.81773,20.12638,24.54197,21.53491,20.32529,19.59389,19.01889,231.009234743233,13.4040899126879,3,GALAXY,null
1237668310014886730,21.97932,21.38591,20.16841,19.33477,18.898,0.5030739,23.73891,22.91982,21.7979,21.02213,20.31096,21.97932,21.38591,20.16841,19.33477,18.898,230.912461387688,13.528556769726,3,GALAXY,null
1237668310014886666,23.62826,22.92504,21.2403,19.96063,19.3348,0.6302264,23.61667,23.18427,21.61239,20.42071,19.83855,23.62826,22.92504,21.2403,19.96063,19.3348,230.84695771609,13.3916383112814,3,GALAXY,null
1237668310014886297,24.69214,21.39757,19.2762,18.33071,17.88034,0.5031486,24.47236,22.83488,21.06977,20.25103,19.70945,24.69214,21.39757,19.2762,18.33071,17.88034,230.799827333754,13.4907259357649,3,GALAXY,null
1237668310014885977,24.23433,23.91412,21.2861,19.75821,19.18646,0.707967,24.36987,24.29849,22.36748,20.87132,20.22494,24.23433,23.91412,21.2861,19.75821,19.18646,230.859005404171,13.5643684616254,3,GALAXY,null
1237668310014885958,24.97884,22.14581,20.53776,19.67054,19.11485,0.5069447,24.95723,22.64877,21.12614,20.32667,19.72592,24.97884,22.14581,20.53776,19.67054,19.11485,230.838539348789,13.5110037429241,3,GALAXY,null
1237668310014821172,25.0721,22.05636,20.35693,19.49302,19.18995,0.5028055,24.79712,22.93176,21.30461,20.44103,20.10557,25.0721,22.05636,20.35693,19.49302,19.18995,230.776683319668,13.4913309623568,3,GALAXY,null
1237668310014821118,23.32204,22.00658,20.3028,19.41149,18.86163,0.5049828,23.57588,22.62202,20.94789,20.07532,19.5195,23.32204,22.00658,20.3028,19.41149,18.86163,230.751711781612,13.5051105497593,3,GALAXY,null
1237668310014821042,25.42436,22.79605,21.43294,20.17319,19.48788,0.646156,24.4744,23.24577,22.21182,20.89307,20.17126,25.42436,22.79605,21.43294,20.17319,19.48788,230.717610195461,13.5290463018435,3,GALAXY,null
1237668310014755835,23.14135,22.44473,21.17062,20.16491,19.88444,0.5038383,23.55486,23.31594,22.06835,21.09097,20.56543,23.14135,22.44473,21.17062,20.16491,19.88444,230.58742404982,13.5891855651288,3,GALAXY,null
1237679541897724230,22.43441,23.3168,21.99895,20.73153,19.76083,0.6891921,22.62234,23.35075,22.24532,20.98685,20.05618,22.43441,23.3168,21.99895,20.73153,19.76083,22.3092738857957,21.3106733975576,3,GALAXY,null
1237662224592077123,25.15697,21.50579,19.91595,18.9847,18.45567,0.5790245,24.28785,22.34401,20.90033,19.90334,19.42425,25.15697,21.50579,19.91595,18.9847,18.45567,150.198732132942,34.3116124740935,3,GALAXY,null
1237679541360919192,23.35184,22.94208,21.58353,20.37646,19.51593,0.721722,23.78901,23.85739,22.89005,21.61856,20.41937,23.35184,22.94208,21.58353,20.37646,19.51593,22.4130629545448,20.8605325579662,3,GALAXY,null
1237679541360919112,21.27053,22.8518,21.50523,20.34877,19.5185,0.7962081,21.74152,23.88363,22.20442,21.05659,20.10223,21.27053,22.8518,21.50523,20.34877,19.5185,22.4506873165344,20.7340569265477,3,GALAXY,null
1237679541360853510,26.38471,23.46195,21.78593,20.65982,19.87137,0.5601735,26.25424,23.77817,22.24992,21.15001,20.12919,26.38471,23.46195,21.78593,20.65982,19.87137,22.281947932652,20.8567526213847,3,GALAXY,null
1237679478016246555,26.98364,23.37667,21.75877,20.7253,19.84571,0.6366886,26.61303,23.63696,22.11818,21.08923,20.04937,26.98364,23.37667,21.75877,20.7253,19.84571,22.3776378290449,21.8218544627794,3,GALAXY,null
1237679477479375409,26.59253,23.73778,21.70066,20.67033,19.90903,0.7855169,26.31995,23.73206,21.90013,20.84394,19.99629,26.59253,23.73778,21.70066,20.67033,19.90903,22.3704806511925,21.5479245319164,3,GALAXY,null
1237679477479375390,26.68064,24.90176,21.70462,20.40506,19.51989,0.705334,25.69917,25.02169,22.07586,20.85479,19.78247,26.68064,24.90176,21.70462,20.40506,19.51989,22.339857985318,21.4270847106879,3,GALAXY,null
1237679476942570273,21.86929,22.07338,21.32134,20.30838,19.51658,0.7830188,22.4622,22.91715,22.64133,21.5117,20.47673,21.86929,22.07338,21.32134,20.30838,19.51658,22.4542912535348,21.0893133695563,3,GALAXY,null
1237679476942570095,24.35526,23.42083,21.41261,20.22577,19.43132,0.7224832,23.8235,23.50079,21.73638,20.58363,19.65261,24.35526,23.42083,21.41261,20.22577,19.43132,22.461291031913,20.9891437268345,3,GALAXY,null
1237679476942504732,22.61525,25.95024,21.95687,20.59775,19.64974,0.6210219,22.88112,25.30633,22.62711,21.35286,20.12701,22.61525,25.95024,21.95687,20.59775,19.64974,22.2771870286538,21.0999407276519,3,GALAXY,null
1237679476942504687,25.69717,23.31531,21.73653,20.66229,19.97375,0.5595893,25.57514,23.41866,21.82937,20.80316,20.01092,25.69717,23.31531,21.73653,20.66229,19.97375,22.3796919334621,21.0696479092185,3,GALAXY,null
1237679476942439151,22.46373,22.85674,21.79457,20.65762,19.91402,0.9322152,23.2369,23.89206,22.93551,21.49923,20.63368,22.46373,22.85674,21.79457,20.65762,19.91402,22.2219991491009,21.0961259953308,3,GALAXY,null
1237679476405764814,26.63971,22.71999,21.82707,20.4701,19.52885,0.8325871,24.72006,23.63547,22.9441,21.71789,20.49388,26.63971,22.71999,21.82707,20.4701,19.52885,22.5348513629063,20.6410902374374,3,GALAXY,null
1237662238011490488,18.99121,17.11372,16.24117,15.82058,15.48987,0.06975453,20.59851,18.76392,17.95252,17.56557,17.21001,18.99121,17.11372,16.24117,15.82058,15.48987,204.038525779671,9.86302043920976,3,GALAXY,AGN
1237678661442864042,24.30878,23.22306,21.30419,20.25408,19.26878,0.6784732,24.85599,24.7349,22.49929,21.36085,20.46454,24.30878,23.22306,21.30419,20.25408,19.26878,43.1771906584861,3.54289427117154,3,GALAXY,null
1237678661442798337,22.7951,25.30524,21.76258,20.52704,19.68631,0.8326545,22.97897,24.9202,22.22484,21.06142,20.23491,22.7951,25.30524,21.76258,20.52704,19.68631,43.0351039035399,3.677930720607,3,GALAXY,null
1237678661442798280,23.15764,24.00401,21.38685,20.23386,19.26329,0.6901251,23.68923,24.54469,22.60013,21.45596,20.50909,23.15764,24.00401,21.38685,20.23386,19.26329,42.9757447425737,3.68775040506952,3,GALAXY,null
1237678660906058416,22.09319,23.83313,21.89946,20.74435,19.8108,0.6808498,23.13305,24.05193,22.6706,21.51317,20.5053,22.09319,23.83313,21.89946,20.74435,19.8108,43.246307011334,3.26896650120453,3,GALAXY,null
1237678660905992834,23.09827,22.96899,21.30653,20.19573,19.30407,0.7066737,23.14685,23.51332,22.17338,20.98807,20.07827,23.09827,22.96899,21.30653,20.19573,19.30407,43.1170487438658,3.30389741910611,3,GALAXY,null
1237678622783111918,24.88389,23.23788,21.68493,20.43169,19.73796,0.6930312,24.46382,23.56657,22.20566,20.91655,20.1266,24.88389,23.23788,21.68493,20.43169,19.73796,43.2190023176851,3.84734444737932,3,GALAXY,null
1237678622782980734,25.04593,22.50067,21.77472,20.63234,19.89724,0.8369631,24.3579,22.72259,22.2577,21.1103,20.45126,25.04593,22.50067,21.77472,20.63234,19.89724,42.9957032349922,3.86855014066183,3,GALAXY,null
1237678622246175586,25.28584,23.44194,21.73783,20.69623,20.03089,0.5506618,24.52016,23.78524,22.33945,21.27543,20.47834,25.28584,23.44194,21.73783,20.69623,20.03089,43.1350706897343,3.41319289981154,3,GALAXY,null
1237678622246109830,23.13023,22.8112,21.4964,20.39159,19.72194,0.6084079,22.99773,22.9819,21.75571,20.68609,20.0289,23.13023,22.8112,21.4964,20.39159,19.72194,42.9818472185439,3.40958775212747,3,GALAXY,null
1237678439702266732,27.01126,23.55518,21.96435,20.40448,19.72071,0.7699402,25.19934,24.61979,23.43569,21.82368,21.0414,27.01126,23.55518,21.96435,20.40448,19.72071,43.2037418288421,3.07088354537652,3,GALAXY,null
1237678439702266602,24.76124,23.92517,21.85463,20.51084,19.7777,0.7354879,24.21642,24.09038,22.28044,20.89721,20.09245,24.76124,23.92517,21.85463,20.51084,19.7777,43.2648050509895,3.16873099014968,3,GALAXY,null
1237678439702266498,25.98183,23.35394,21.92788,20.69442,19.99444,0.6488849,25.51167,23.86189,22.50636,21.30329,20.53842,25.98183,23.35394,21.92788,20.69442,19.99444,43.2000691267341,3.04550050717917,3,GALAXY,null
1237678439702265946,22.21198,21.72435,21.46229,21.45118,20.87998,0.02799712,22.24334,21.85204,21.60995,21.55636,20.94907,22.21198,21.72435,21.46229,21.45118,20.87998,43.2264473591389,3.06515074090308,6,GALAXY,STARFORMING
1237678439702201118,22.88226,22.64954,21.6928,20.37649,19.61446,0.7117891,24.24374,23.91748,23.00442,21.5648,20.56923,22.88226,22.64954,21.6928,20.37649,19.61446,43.1379026946221,3.02398260893895,3,GALAXY,null
1237674462558290905,22.53026,22.21401,21.67132,21.23808,20.24644,1.080787,22.53923,22.22575,21.6769,21.23239,20.25976,22.53026,22.21401,21.67132,21.23808,20.24644,130.566214821949,-1.41930047310378,3,GALAXY,null
1237674462558225209,22.10994,22.22627,20.95995,20.12059,19.83029,0.5989682,22.41711,22.4172,21.22139,20.39574,20.11441,22.10994,22.22627,20.95995,20.12059,19.83029,130.437843466903,-1.61743772518634,3,GALAXY,null
1237674462558224756,20.40642,19.96274,19.92034,20.01319,20.0701,1.951209,20.38155,19.9634,19.90897,20.00256,20.05089,20.40642,19.96274,19.92034,20.01319,20.0701,130.382918205169,-1.57219096007456,6,GALAXY,null
1237674462558160409,22.21569,23.08515,21.62479,20.58286,20.22704,1.016814,23.14804,24.53248,23.30269,21.97714,21.47838,22.21569,23.08515,21.62479,20.58286,20.22704,130.307559256633,-1.49538695361903,3,GALAXY,null
1237673710938686403,21.81273,20.7934,19.04934,18.41667,17.90917,0.3842708,23.10802,22.15056,20.38465,19.67727,19.10071,21.81273,20.7934,19.04934,18.41667,17.90917,130.120403833473,-1.96218927731767,3,GALAXY,null
1237668333105251104,21.78366,21.62122,20.4335,19.57011,19.05173,0.5866839,22.93057,23.07773,21.95447,20.83604,20.3414,21.78366,21.62122,20.4335,19.57011,19.05173,228.568999730296,13.6757451992236,3,GALAXY,null
1237668333105185724,25.2954,22.63086,20.96988,19.94734,19.34759,0.587468,24.47401,23.03876,21.46008,20.43403,19.74614,25.2954,22.63086,20.96988,19.94734,19.34759,228.445981369616,13.6443855121288,3,GALAXY,null
1237668311087645329,23.82798,22.13198,20.30005,19.38195,18.96005,0.4714374,24.08238,23.01986,21.39789,20.51313,19.98781,23.82798,22.13198,20.30005,19.38195,18.96005,228.848852768128,14.8469818798562,3,GALAXY,null
1237668311087645296,22.60806,21.72663,20.04108,19.16102,18.56813,0.4974308,23.26525,22.79688,21.19297,20.43238,19.6877,22.60806,21.72663,20.04108,19.16102,18.56813,228.814221627827,14.7498131046536,3,GALAXY,null
1237668311087645025,23.30909,21.66947,19.94506,18.78286,18.16393,0.6212786,23.48355,22.93022,21.38014,20.29255,19.62445,23.30909,21.66947,19.94506,18.78286,18.16393,228.767542027288,14.8589821284625,3,GALAXY,null
1237668311087580163,26.45406,23.13741,21.30254,20.12307,19.54362,0.6136879,25.16617,23.61493,21.87839,20.85965,20.18914,26.45406,23.13741,21.30254,20.12307,19.54362,228.64175080771,14.8665502883796,3,GALAXY,null
1237668311087579835,23.53114,22.13947,20.61118,19.38892,18.95072,0.61702,24.85267,23.03906,21.52158,20.47488,20.00521,23.53114,22.13947,20.61118,19.38892,18.95072,228.686373348416,14.8494978910624,3,GALAXY,null
